x[I]	y[I]	u[I]
0.633858	1.90157	0
0.661417	1.90157	0
0.688976	1.90157	0
0.716535	1.90157	0
0.744094	1.90157	0
0.771654	1.90157	0
0.799213	1.90157	0
0.826772	1.90157	0
0.854331	1.90157	0
0.88189	1.90157	0
0.909449	1.90157	0
0.937008	1.90157	0
0.964567	1.90157	0
0.992126	1.90157	0
1.01969	1.90157	0
1.04724	1.90157	0
1.0748	1.90157	0
1.10236	1.90157	0
1.12992	1.90157	0
1.15748	1.90157	0
1.18504	1.90157	0
1.2126	1.90157	0
1.24016	1.90157	0
1.26772	1.90157	0
1.29528	1.90157	0
1.32283	1.90157	0
1.35039	1.90157	0
1.37795	1.90157	0
1.40551	1.90157	0
1.43307	1.90157	0
1.46063	1.90157	0
1.48819	1.90157	0
1.51575	1.90157	0
1.54331	1.90157	0
1.57087	1.90157	0
1.59843	1.90157	0
1.62598	1.90157	0
1.65354	1.90157	0
1.6811	1.90157	0
1.70866	1.90157	0
1.73622	1.90157	0
1.76378	1.90157	0
1.79134	1.90157	0
1.8189	1.90157	0
1.84646	1.90157	0
1.87402	1.90157	0
1.90157	1.90157	0
1.92913	1.90157	0
1.95669	1.90157	0
1.98425	1.90157	0
2.01181	1.90157	0
2.03937	1.90157	0
2.06693	1.90157	0
2.09449	1.90157	0
2.12205	1.90157	0
2.14961	1.90157	0
2.17717	1.90157	0
2.20472	1.90157	0
2.23228	1.90157	0
2.25984	1.90157	0
2.2874	1.90157	0
2.31496	1.90157	0
2.34252	1.90157	0
2.37008	1.90157	0
2.39764	1.90157	0
2.4252	1.90157	0
2.45276	1.90157	0
2.48031	1.90157	0
2.50787	1.90157	0
2.53543	1.90157	0
2.56299	1.90157	0
2.59055	1.90157	0
2.61811	1.90157	0
2.64567	1.90157	0
2.67323	1.90157	0
2.70079	1.90157	0
2.72835	1.90157	0
2.75591	1.90157	0
2.78346	1.90157	0
2.81102	1.90157	0
2.83858	1.90157	0
2.86614	1.90157	0
2.8937	1.90157	0
2.92126	1.90157	0
2.94882	1.90157	0
2.97638	1.90157	0
3.00394	1.90157	0
3.0315	1.90157	0
3.05906	1.90157	0
3.08661	1.90157	0
3.11417	1.90157	0
3.14173	1.90157	0
3.16929	1.90157	0
3.19685	1.90157	0
3.22441	1.90157	0
3.25197	1.90157	0
3.27953	1.90157	0
3.30709	1.90157	0
3.33465	1.90157	0
3.3622	1.90157	0
3.38976	1.90157	0
3.41732	1.90157	0
3.44488	1.90157	0
3.47244	1.90157	0
3.5	1.90157	0

0	1.92913	200
0.0275591	1.92913	0
0.0551181	1.92913	0
0.0826772	1.92913	0
0.110236	1.92913	0
0.137795	1.92913	0
0.165354	1.92913	0
0.192913	1.92913	0
0.220472	1.92913	0
0.248031	1.92913	0
0.275591	1.92913	0
0.30315	1.92913	0
0.330709	1.92913	0
0.358268	1.92913	0
0.385827	1.92913	0
0.413386	1.92913	0
0.440945	1.92913	0
0.468504	1.92913	0
0.496063	1.92913	0
0.523622	1.92913	0
0.551181	1.92913	0
0.57874	1.92913	0
0.606299	1.92913	0
0.633858	1.92913	0
0.661417	1.92913	0
0.688976	1.92913	0
0.716535	1.92913	0
0.744094	1.92913	0
0.771654	1.92913	0
0.799213	1.92913	0
0.826772	1.92913	0
0.854331	1.92913	0
0.88189	1.92913	0
0.909449	1.92913	0
0.937008	1.92913	0
0.964567	1.92913	0
0.992126	1.92913	0
1.01969	1.92913	0
1.04724	1.92913	0
1.0748	1.92913	0
1.10236	1.92913	0
1.12992	1.92913	0
1.15748	1.92913	0
1.18504	1.92913	0
1.2126	1.92913	0
1.24016	1.92913	0
1.26772	1.92913	0
1.29528	1.92913	0
1.32283	1.92913	0
1.35039	1.92913	0
1.37795	1.92913	0
1.40551	1.92913	0
1.43307	1.92913	0
1.46063	1.92913	0
1.48819	1.92913	0
1.51575	1.92913	0
1.54331	1.92913	0
1.57087	1.92913	0
1.59843	1.92913	0
1.62598	1.92913	0
1.65354	1.92913	0
1.6811	1.92913	0
1.70866	1.92913	0
1.73622	1.92913	0
1.76378	1.92913	0
1.79134	1.92913	0
1.8189	1.92913	0
1.84646	1.92913	0
1.87402	1.92913	0
1.90157	1.92913	0
1.92913	1.92913	0
1.95669	1.92913	0
1.98425	1.92913	0
2.01181	1.92913	0
2.03937	1.92913	0
2.06693	1.92913	0
2.09449	1.92913	0
2.12205	1.92913	0
2.14961	1.92913	0
2.17717	1.92913	0
2.20472	1.92913	0
2.23228	1.92913	0
2.25984	1.92913	0
2.2874	1.92913	0
2.31496	1.92913	0
2.34252	1.92913	0
2.37008	1.92913	0
2.39764	1.92913	0
2.4252	1.92913	0
2.45276	1.92913	0
2.48031	1.92913	0
2.50787	1.92913	0
2.53543	1.92913	0
2.56299	1.92913	0
2.59055	1.92913	0
2.61811	1.92913	0
2.64567	1.92913	0
2.67323	1.92913	0
2.70079	1.92913	0
2.72835	1.92913	0
2.75591	1.92913	0
2.78346	1.92913	0
2.81102	1.92913	0
2.83858	1.92913	0
2.86614	1.92913	0
2.8937	1.92913	0
2.92126	1.92913	0
2.94882	1.92913	0
2.97638	1.92913	0
3.00394	1.92913	0
3.0315	1.92913	0
3.05906	1.92913	0
3.08661	1.92913	0
3.11417	1.92913	0
3.14173	1.92913	0
3.16929	1.92913	0
3.19685	1.92913	0
3.22441	1.92913	0
3.25197	1.92913	0
3.27953	1.92913	0
3.30709	1.92913	0
3.33465	1.92913	0
3.3622	1.92913	0
3.38976	1.92913	0
3.41732	1.92913	0
3.44488	1.92913	0
3.47244	1.92913	0
3.5	1.92913	0

0	1.95669	200
0.0275591	1.95669	0
0.0551181	1.95669	0
0.0826772	1.95669	0
0.110236	1.95669	0
0.137795	1.95669	0
0.165354	1.95669	0
0.192913	1.95669	0
0.220472	1.95669	0
0.248031	1.95669	0
0.275591	1.95669	0
0.30315	1.95669	0
0.330709	1.95669	0
0.358268	1.95669	0
0.385827	1.95669	0
0.413386	1.95669	0
0.440945	1.95669	0
0.468504	1.95669	0
0.496063	1.95669	0
0.523622	1.95669	0
0.551181	1.95669	0
0.57874	1.95669	0
0.606299	1.95669	0
0.633858	1.95669	0
0.661417	1.95669	0
0.688976	1.95669	0
0.716535	1.95669	0
0.744094	1.95669	0
0.771654	1.95669	0
0.799213	1.95669	0
0.826772	1.95669	0
0.854331	1.95669	0
0.88189	1.95669	0
0.909449	1.95669	0
0.937008	1.95669	0
0.964567	1.95669	0
0.992126	1.95669	0
1.01969	1.95669	0
1.04724	1.95669	0
1.0748	1.95669	0
1.10236	1.95669	0
1.12992	1.95669	0
1.15748	1.95669	0
1.18504	1.95669	0
1.2126	1.95669	0
1.24016	1.95669	0
1.26772	1.95669	0
1.29528	1.95669	0
1.32283	1.95669	0
1.35039	1.95669	0
1.37795	1.95669	0
1.40551	1.95669	0
1.43307	1.95669	0
1.46063	1.95669	0
1.48819	1.95669	0
1.51575	1.95669	0
1.54331	1.95669	0
1.57087	1.95669	0
1.59843	1.95669	0
1.62598	1.95669	0
1.65354	1.95669	0
1.6811	1.95669	0
1.70866	1.95669	0
1.73622	1.95669	0
1.76378	1.95669	0
1.79134	1.95669	0
1.8189	1.95669	0
1.84646	1.95669	0
1.87402	1.95669	0
1.90157	1.95669	0
1.92913	1.95669	0
1.95669	1.95669	0
1.98425	1.95669	0
2.01181	1.95669	0
2.03937	1.95669	0
2.06693	1.95669	0
2.09449	1.95669	0
2.12205	1.95669	0
2.14961	1.95669	0
2.17717	1.95669	0
2.20472	1.95669	0
2.23228	1.95669	0
2.25984	1.95669	0
2.2874	1.95669	0
2.31496	1.95669	0
2.34252	1.95669	0
2.37008	1.95669	0
2.39764	1.95669	0
2.4252	1.95669	0
2.45276	1.95669	0
2.48031	1.95669	0
2.50787	1.95669	0
2.53543	1.95669	0
2.56299	1.95669	0
2.59055	1.95669	0
2.61811	1.95669	0
2.64567	1.95669	0
2.67323	1.95669	0
2.70079	1.95669	0
2.72835	1.95669	0
2.75591	1.95669	0
2.78346	1.95669	0
2.81102	1.95669	0
2.83858	1.95669	0
2.86614	1.95669	0
2.8937	1.95669	0
2.92126	1.95669	0
2.94882	1.95669	0
2.97638	1.95669	0
3.00394	1.95669	0
3.0315	1.95669	0
3.05906	1.95669	0
3.08661	1.95669	0
3.11417	1.95669	0
3.14173	1.95669	0
3.16929	1.95669	0
3.19685	1.95669	0
3.22441	1.95669	0
3.25197	1.95669	0
3.27953	1.95669	0
3.30709	1.95669	0
3.33465	1.95669	0
3.3622	1.95669	0
3.38976	1.95669	0
3.41732	1.95669	0
3.44488	1.95669	0
3.47244	1.95669	0
3.5	1.95669	0

0	1.98425	200
0.0275591	1.98425	0
0.0551181	1.98425	0
0.0826772	1.98425	0
0.110236	1.98425	0
0.137795	1.98425	0
0.165354	1.98425	0
0.192913	1.98425	0
0.220472	1.98425	0
0.248031	1.98425	0
0.275591	1.98425	0
0.30315	1.98425	0
0.330709	1.98425	0
0.358268	1.98425	0
0.385827	1.98425	0
0.413386	1.98425	0
0.440945	1.98425	0
0.468504	1.98425	0
0.496063	1.98425	0
0.523622	1.98425	0
0.551181	1.98425	0
0.57874	1.98425	0
0.606299	1.98425	0
0.633858	1.98425	0
0.661417	1.98425	0
0.688976	1.98425	0
0.716535	1.98425	0
0.744094	1.98425	0
0.771654	1.98425	0
0.799213	1.98425	0
0.826772	1.98425	0
0.854331	1.98425	0
0.88189	1.98425	0
0.909449	1.98425	0
0.937008	1.98425	0
0.964567	1.98425	0
0.992126	1.98425	0
1.01969	1.98425	0
1.04724	1.98425	0
1.0748	1.98425	0
1.10236	1.98425	0
1.12992	1.98425	0
1.15748	1.98425	0
1.18504	1.98425	0
1.2126	1.98425	0
1.24016	1.98425	0
1.26772	1.98425	0
1.29528	1.98425	0
1.32283	1.98425	0
1.35039	1.98425	0
1.37795	1.98425	0
1.40551	1.98425	0
1.43307	1.98425	0
1.46063	1.98425	0
1.48819	1.98425	0
1.51575	1.98425	0
1.54331	1.98425	0
1.57087	1.98425	0
1.59843	1.98425	0
1.62598	1.98425	0
1.65354	1.98425	0
1.6811	1.98425	0
1.70866	1.98425	0
1.73622	1.98425	0
1.76378	1.98425	0
1.79134	1.98425	0
1.8189	1.98425	0
1.84646	1.98425	0
1.87402	1.98425	0
1.90157	1.98425	0
1.92913	1.98425	0
1.95669	1.98425	0
1.98425	1.98425	0
2.01181	1.98425	0
2.03937	1.98425	0
2.06693	1.98425	0
2.09449	1.98425	0
2.12205	1.98425	0
2.14961	1.98425	0
2.17717	1.98425	0
2.20472	1.98425	0
2.23228	1.98425	0
2.25984	1.98425	0
2.2874	1.98425	0
2.31496	1.98425	0
2.34252	1.98425	0
2.37008	1.98425	0
2.39764	1.98425	0
2.4252	1.98425	0
2.45276	1.98425	0
2.48031	1.98425	0
2.50787	1.98425	0
2.53543	1.98425	0
2.56299	1.98425	0
2.59055	1.98425	0
2.61811	1.98425	0
2.64567	1.98425	0
2.67323	1.98425	0
2.70079	1.98425	0
2.72835	1.98425	0
2.75591	1.98425	0
2.78346	1.98425	0
2.81102	1.98425	0
2.83858	1.98425	0
2.86614	1.98425	0
2.8937	1.98425	0
2.92126	1.98425	0
2.94882	1.98425	0
2.97638	1.98425	0
3.00394	1.98425	0
3.0315	1.98425	0
3.05906	1.98425	0
3.08661	1.98425	0
3.11417	1.98425	0
3.14173	1.98425	0
3.16929	1.98425	0
3.19685	1.98425	0
3.22441	1.98425	0
3.25197	1.98425	0
3.27953	1.98425	0
3.30709	1.98425	0
3.33465	1.98425	0
3.3622	1.98425	0
3.38976	1.98425	0
3.41732	1.98425	0
3.44488	1.98425	0
3.47244	1.98425	0
3.5	1.98425	0

0	2.01181	200
0.0275591	2.01181	0
0.0551181	2.01181	0
0.0826772	2.01181	0
0.110236	2.01181	0
0.137795	2.01181	0
0.165354	2.01181	0
0.192913	2.01181	0
0.220472	2.01181	0
0.248031	2.01181	0
0.275591	2.01181	0
0.30315	2.01181	0
0.330709	2.01181	0
0.358268	2.01181	0
0.385827	2.01181	0
0.413386	2.01181	0
0.440945	2.01181	0
0.468504	2.01181	0
0.496063	2.01181	0
0.523622	2.01181	0
0.551181	2.01181	0
0.57874	2.01181	0
0.606299	2.01181	0
0.633858	2.01181	0
0.661417	2.01181	0
0.688976	2.01181	0
0.716535	2.01181	0
0.744094	2.01181	0
0.771654	2.01181	0
0.799213	2.01181	0
0.826772	2.01181	0
0.854331	2.01181	0
0.88189	2.01181	0
0.909449	2.01181	0
0.937008	2.01181	0
0.964567	2.01181	0
0.992126	2.01181	0
1.01969	2.01181	0
1.04724	2.01181	0
1.0748	2.01181	0
1.10236	2.01181	0
1.12992	2.01181	0
1.15748	2.01181	0
1.18504	2.01181	0
1.2126	2.01181	0
1.24016	2.01181	0
1.26772	2.01181	0
1.29528	2.01181	0
1.32283	2.01181	0
1.35039	2.01181	0
1.37795	2.01181	0
1.40551	2.01181	0
1.43307	2.01181	0
1.46063	2.01181	0
1.48819	2.01181	0
1.51575	2.01181	0
1.54331	2.01181	0
1.57087	2.01181	0
1.59843	2.01181	0
1.62598	2.01181	0
1.65354	2.01181	0
1.6811	2.01181	0
1.70866	2.01181	0
1.73622	2.01181	0
1.76378	2.01181	0
1.79134	2.01181	0
1.8189	2.01181	0
1.84646	2.01181	0
1.87402	2.01181	0
1.90157	2.01181	0
1.92913	2.01181	0
1.95669	2.01181	0
1.98425	2.01181	0
2.01181	2.01181	0
2.03937	2.01181	0
2.06693	2.01181	0
2.09449	2.01181	0
2.12205	2.01181	0
2.14961	2.01181	0
2.17717	2.01181	0
2.20472	2.01181	0
2.23228	2.01181	0
2.25984	2.01181	0
2.2874	2.01181	0
2.31496	2.01181	0
2.34252	2.01181	0
2.37008	2.01181	0
2.39764	2.01181	0
2.4252	2.01181	0
2.45276	2.01181	0
2.48031	2.01181	0
2.50787	2.01181	0
2.53543	2.01181	0
2.56299	2.01181	0
2.59055	2.01181	0
2.61811	2.01181	0
2.64567	2.01181	0
2.67323	2.01181	0
2.70079	2.01181	0
2.72835	2.01181	0
2.75591	2.01181	0
2.78346	2.01181	0
2.81102	2.01181	0
2.83858	2.01181	0
2.86614	2.01181	0
2.8937	2.01181	0
2.92126	2.01181	0
2.94882	2.01181	0
2.97638	2.01181	0
3.00394	2.01181	0
3.0315	2.01181	0
3.05906	2.01181	0
3.08661	2.01181	0
3.11417	2.01181	0
3.14173	2.01181	0
3.16929	2.01181	0
3.19685	2.01181	0
3.22441	2.01181	0
3.25197	2.01181	0
3.27953	2.01181	0
3.30709	2.01181	0
3.33465	2.01181	0
3.3622	2.01181	0
3.38976	2.01181	0
3.41732	2.01181	0
3.44488	2.01181	0
3.47244	2.01181	0
3.5	2.01181	0

0	2.03937	200
0.0275591	2.03937	0
0.0551181	2.03937	0
0.0826772	2.03937	0
0.110236	2.03937	0
0.137795	2.03937	0
0.165354	2.03937	0
0.192913	2.03937	0
0.220472	2.03937	0
0.248031	2.03937	0
0.275591	2.03937	0
0.30315	2.03937	0
0.330709	2.03937	0
0.358268	2.03937	0
0.385827	2.03937	0
0.413386	2.03937	0
0.440945	2.03937	0
0.468504	2.03937	0
0.496063	2.03937	0
0.523622	2.03937	0
0.551181	2.03937	0
0.57874	2.03937	0
0.606299	2.03937	0
0.633858	2.03937	0
0.661417	2.03937	0
0.688976	2.03937	0
0.716535	2.03937	0
0.744094	2.03937	0
0.771654	2.03937	0
0.799213	2.03937	0
0.826772	2.03937	0
0.854331	2.03937	0
0.88189	2.03937	0
0.909449	2.03937	0
0.937008	2.03937	0
0.964567	2.03937	0
0.992126	2.03937	0
1.01969	2.03937	0
1.04724	2.03937	0
1.0748	2.03937	0
1.10236	2.03937	0
1.12992	2.03937	0
1.15748	2.03937	0
1.18504	2.03937	0
1.2126	2.03937	0
1.24016	2.03937	0
1.26772	2.03937	0
1.29528	2.03937	0
1.32283	2.03937	0
1.35039	2.03937	0
1.37795	2.03937	0
1.40551	2.03937	0
1.43307	2.03937	0
1.46063	2.03937	0
1.48819	2.03937	0
1.51575	2.03937	0
1.54331	2.03937	0
1.57087	2.03937	0
1.59843	2.03937	0
1.62598	2.03937	0
1.65354	2.03937	0
1.6811	2.03937	0
1.70866	2.03937	0
1.73622	2.03937	0
1.76378	2.03937	0
1.79134	2.03937	0
1.8189	2.03937	0
1.84646	2.03937	0
1.87402	2.03937	0
1.90157	2.03937	0
1.92913	2.03937	0
1.95669	2.03937	0
1.98425	2.03937	0
2.01181	2.03937	0
2.03937	2.03937	0
2.06693	2.03937	0
2.09449	2.03937	0
2.12205	2.03937	0
2.14961	2.03937	0
2.17717	2.03937	0
2.20472	2.03937	0
2.23228	2.03937	0
2.25984	2.03937	0
2.2874	2.03937	0
2.31496	2.03937	0
2.34252	2.03937	0
2.37008	2.03937	0
2.39764	2.03937	0
2.4252	2.03937	0
2.45276	2.03937	0
2.48031	2.03937	0
2.50787	2.03937	0
2.53543	2.03937	0
2.56299	2.03937	0
2.59055	2.03937	0
2.61811	2.03937	0
2.64567	2.03937	0
2.67323	2.03937	0
2.70079	2.03937	0
2.72835	2.03937	0
2.75591	2.03937	0
2.78346	2.03937	0
2.81102	2.03937	0
2.83858	2.03937	0
2.86614	2.03937	0
2.8937	2.03937	0
2.92126	2.03937	0
2.94882	2.03937	0
2.97638	2.03937	0
3.00394	2.03937	0
3.0315	2.03937	0
3.05906	2.03937	0
3.08661	2.03937	0
3.11417	2.03937	0
3.14173	2.03937	0
3.16929	2.03937	0
3.19685	2.03937	0
3.22441	2.03937	0
3.25197	2.03937	0
3.27953	2.03937	0
3.30709	2.03937	0
3.33465	2.03937	0
3.3622	2.03937	0
3.38976	2.03937	0
3.41732	2.03937	0
3.44488	2.03937	0
3.47244	2.03937	0
3.5	2.03937	0

0	2.06693	200
0.0275591	2.06693	0
0.0551181	2.06693	0
0.0826772	2.06693	0
0.110236	2.06693	0
0.137795	2.06693	0
0.165354	2.06693	0
0.192913	2.06693	0
0.220472	2.06693	0
0.248031	2.06693	0
0.275591	2.06693	0
0.30315	2.06693	0
0.330709	2.06693	0
0.358268	2.06693	0
0.385827	2.06693	0
0.413386	2.06693	0
0.440945	2.06693	0
0.468504	2.06693	0
0.496063	2.06693	0
0.523622	2.06693	0
0.551181	2.06693	0
0.57874	2.06693	0
0.606299	2.06693	0
0.633858	2.06693	0
0.661417	2.06693	0
0.688976	2.06693	0
0.716535	2.06693	0
0.744094	2.06693	0
0.771654	2.06693	0
0.799213	2.06693	0
0.826772	2.06693	0
0.854331	2.06693	0
0.88189	2.06693	0
0.909449	2.06693	0
0.937008	2.06693	0
0.964567	2.06693	0
0.992126	2.06693	0
1.01969	2.06693	0
1.04724	2.06693	0
1.0748	2.06693	0
1.10236	2.06693	0
1.12992	2.06693	0
1.15748	2.06693	0
1.18504	2.06693	0
1.2126	2.06693	0
1.24016	2.06693	0
1.26772	2.06693	0
1.29528	2.06693	0
1.32283	2.06693	0
1.35039	2.06693	0
1.37795	2.06693	0
1.40551	2.06693	0
1.43307	2.06693	0
1.46063	2.06693	0
1.48819	2.06693	0
1.51575	2.06693	0
1.54331	2.06693	0
1.57087	2.06693	0
1.59843	2.06693	0
1.62598	2.06693	0
1.65354	2.06693	0
1.6811	2.06693	0
1.70866	2.06693	0
1.73622	2.06693	0
1.76378	2.06693	0
1.79134	2.06693	0
1.8189	2.06693	0
1.84646	2.06693	0
1.87402	2.06693	0
1.90157	2.06693	0
1.92913	2.06693	0
1.95669	2.06693	0
1.98425	2.06693	0
2.01181	2.06693	0
2.03937	2.06693	0
2.06693	2.06693	0
2.09449	2.06693	0
2.12205	2.06693	0
2.14961	2.06693	0
2.17717	2.06693	0
2.20472	2.06693	0
2.23228	2.06693	0
2.25984	2.06693	0
2.2874	2.06693	0
2.31496	2.06693	0
2.34252	2.06693	0
2.37008	2.06693	0
2.39764	2.06693	0
2.4252	2.06693	0
2.45276	2.06693	0
2.48031	2.06693	0
2.50787	2.06693	0
2.53543	2.06693	0
2.56299	2.06693	0
2.59055	2.06693	0
2.61811	2.06693	0
2.64567	2.06693	0
2.67323	2.06693	0
2.70079	2.06693	0
2.72835	2.06693	0
2.75591	2.06693	0
2.78346	2.06693	0
2.81102	2.06693	0
2.83858	2.06693	0
2.86614	2.06693	0
2.8937	2.06693	0
2.92126	2.06693	0
2.94882	2.06693	0
2.97638	2.06693	0
3.00394	2.06693	0
3.0315	2.06693	0
3.05906	2.06693	0
3.08661	2.06693	0
3.11417	2.06693	0
3.14173	2.06693	0
3.16929	2.06693	0
3.19685	2.06693	0
3.22441	2.06693	0
3.25197	2.06693	0
3.27953	2.06693	0
3.30709	2.06693	0
3.33465	2.06693	0
3.3622	2.06693	0
3.38976	2.06693	0
3.41732	2.06693	0
3.44488	2.06693	0
3.47244	2.06693	0
3.5	2.06693	0

0	2.09449	200
0.0275591	2.09449	0
0.0551181	2.09449	0
0.0826772	2.09449	0
0.110236	2.09449	0
0.137795	2.09449	0
0.165354	2.09449	0
0.192913	2.09449	0
0.220472	2.09449	0
0.248031	2.09449	0
0.275591	2.09449	0
0.30315	2.09449	0
0.330709	2.09449	0
0.358268	2.09449	0
0.385827	2.09449	0
0.413386	2.09449	0
0.440945	2.09449	0
0.468504	2.09449	0
0.496063	2.09449	0
0.523622	2.09449	0
0.551181	2.09449	0
0.57874	2.09449	0
0.606299	2.09449	0
0.633858	2.09449	0
0.661417	2.09449	0
0.688976	2.09449	0
0.716535	2.09449	0
0.744094	2.09449	0
0.771654	2.09449	0
0.799213	2.09449	0
0.826772	2.09449	0
0.854331	2.09449	0
0.88189	2.09449	0
0.909449	2.09449	0
0.937008	2.09449	0
0.964567	2.09449	0
0.992126	2.09449	0
1.01969	2.09449	0
1.04724	2.09449	0
1.0748	2.09449	0
1.10236	2.09449	0
1.12992	2.09449	0
1.15748	2.09449	0
1.18504	2.09449	0
1.2126	2.09449	0
1.24016	2.09449	0
1.26772	2.09449	0
1.29528	2.09449	0
1.32283	2.09449	0
1.35039	2.09449	0
1.37795	2.09449	0
1.40551	2.09449	0
1.43307	2.09449	0
1.46063	2.09449	0
1.48819	2.09449	0
1.51575	2.09449	0
1.54331	2.09449	0
1.57087	2.09449	0
1.59843	2.09449	0
1.62598	2.09449	0
1.65354	2.09449	0
1.6811	2.09449	0
1.70866	2.09449	0
1.73622	2.09449	0
1.76378	2.09449	0
1.79134	2.09449	0
1.8189	2.09449	0
1.84646	2.09449	0
1.87402	2.09449	0
1.90157	2.09449	0
1.92913	2.09449	0
1.95669	2.09449	0
1.98425	2.09449	0
2.01181	2.09449	0
2.03937	2.09449	0
2.06693	2.09449	0
2.09449	2.09449	0
2.12205	2.09449	0
2.14961	2.09449	0
2.17717	2.09449	0
2.20472	2.09449	0
2.23228	2.09449	0
2.25984	2.09449	0
2.2874	2.09449	0
2.31496	2.09449	0
2.34252	2.09449	0
2.37008	2.09449	0
2.39764	2.09449	0
2.4252	2.09449	0
2.45276	2.09449	0
2.48031	2.09449	0
2.50787	2.09449	0
2.53543	2.09449	0
2.56299	2.09449	0
2.59055	2.09449	0
2.61811	2.09449	0
2.64567	2.09449	0
2.67323	2.09449	0
2.70079	2.09449	0
2.72835	2.09449	0
2.75591	2.09449	0
2.78346	2.09449	0
2.81102	2.09449	0
2.83858	2.09449	0
2.86614	2.09449	0
2.8937	2.09449	0
2.92126	2.09449	0
2.94882	2.09449	0
2.97638	2.09449	0
3.00394	2.09449	0
3.0315	2.09449	0
3.05906	2.09449	0
3.08661	2.09449	0
3.11417	2.09449	0
3.14173	2.09449	0
3.16929	2.09449	0
3.19685	2.09449	0
3.22441	2.09449	0
3.25197	2.09449	0
3.27953	2.09449	0
3.30709	2.09449	0
3.33465	2.09449	0
3.3622	2.09449	0
3.38976	2.09449	0
3.41732	2.09449	0
3.44488	2.09449	0
3.47244	2.09449	0
3.5	2.09449	0

0	2.12205	200
0.0275591	2.12205	0
0.0551181	2.12205	0
0.0826772	2.12205	0
0.110236	2.12205	0
0.137795	2.12205	0
0.165354	2.12205	0
0.192913	2.12205	0
0.220472	2.12205	0
0.248031	2.12205	0
0.275591	2.12205	0
0.30315	2.12205	0
0.330709	2.12205	0
0.358268	2.12205	0
0.385827	2.12205	0
0.413386	2.12205	0
0.440945	2.12205	0
0.468504	2.12205	0
0.496063	2.12205	0
0.523622	2.12205	0
0.551181	2.12205	0
0.57874	2.12205	0
0.606299	2.12205	0
0.633858	2.12205	0
0.661417	2.12205	0
0.688976	2.12205	0
0.716535	2.12205	0
0.744094	2.12205	0
0.771654	2.12205	0
0.799213	2.12205	0
0.826772	2.12205	0
0.854331	2.12205	0
0.88189	2.12205	0
0.909449	2.12205	0
0.937008	2.12205	0
0.964567	2.12205	0
0.992126	2.12205	0
1.01969	2.12205	0
1.04724	2.12205	0
1.0748	2.12205	0
1.10236	2.12205	0
1.12992	2.12205	0
1.15748	2.12205	0
1.18504	2.12205	0
1.2126	2.12205	0
1.24016	2.12205	0
1.26772	2.12205	0
1.29528	2.12205	0
1.32283	2.12205	0
1.35039	2.12205	0
1.37795	2.12205	0
1.40551	2.12205	0
1.43307	2.12205	0
1.46063	2.12205	0
1.48819	2.12205	0
1.51575	2.12205	0
1.54331	2.12205	0
1.57087	2.12205	0
1.59843	2.12205	0
1.62598	2.12205	0
1.65354	2.12205	0
1.6811	2.12205	0
1.70866	2.12205	0
1.73622	2.12205	0
1.76378	2.12205	0
1.79134	2.12205	0
1.8189	2.12205	0
1.84646	2.12205	0
1.87402	2.12205	0
1.90157	2.12205	0
1.92913	2.12205	0
1.95669	2.12205	0
1.98425	2.12205	0
2.01181	2.12205	0
2.03937	2.12205	0
2.06693	2.12205	0
2.09449	2.12205	0
2.12205	2.12205	0
2.14961	2.12205	0
2.17717	2.12205	0
2.20472	2.12205	0
2.23228	2.12205	0
2.25984	2.12205	0
2.2874	2.12205	0
2.31496	2.12205	0
2.34252	2.12205	0
2.37008	2.12205	0
2.39764	2.12205	0
2.4252	2.12205	0
2.45276	2.12205	0
2.48031	2.12205	0
2.50787	2.12205	0
2.53543	2.12205	0
2.56299	2.12205	0
2.59055	2.12205	0
2.61811	2.12205	0
2.64567	2.12205	0
2.67323	2.12205	0
2.70079	2.12205	0
2.72835	2.12205	0
2.75591	2.12205	0
2.78346	2.12205	0
2.81102	2.12205	0
2.83858	2.12205	0
2.86614	2.12205	0
2.8937	2.12205	0
2.92126	2.12205	0
2.94882	2.12205	0
2.97638	2.12205	0
3.00394	2.12205	0
3.0315	2.12205	0
3.05906	2.12205	0
3.08661	2.12205	0
3.11417	2.12205	0
3.14173	2.12205	0
3.16929	2.12205	0
3.19685	2.12205	0
3.22441	2.12205	0
3.25197	2.12205	0
3.27953	2.12205	0
3.30709	2.12205	0
3.33465	2.12205	0
3.3622	2.12205	0
3.38976	2.12205	0
3.41732	2.12205	0
3.44488	2.12205	0
3.47244	2.12205	0
3.5	2.12205	0

0	2.14961	200
0.0275591	2.14961	0
0.0551181	2.14961	0
0.0826772	2.14961	0
0.110236	2.14961	0
0.137795	2.14961	0
0.165354	2.14961	0
0.192913	2.14961	0
0.220472	2.14961	0
0.248031	2.14961	0
0.275591	2.14961	0
0.30315	2.14961	0
0.330709	2.14961	0
0.358268	2.14961	0
0.385827	2.14961	0
0.413386	2.14961	0
0.440945	2.14961	0
0.468504	2.14961	0
0.496063	2.14961	0
0.523622	2.14961	0
0.551181	2.14961	0
0.57874	2.14961	0
0.606299	2.14961	0
0.633858	2.14961	0
0.661417	2.14961	0
0.688976	2.14961	0
0.716535	2.14961	0
0.744094	2.14961	0
0.771654	2.14961	0
0.799213	2.14961	0
0.826772	2.14961	0
0.854331	2.14961	0
0.88189	2.14961	0
0.909449	2.14961	0
0.937008	2.14961	0
0.964567	2.14961	0
